profile_gender,profile_age,profile_income,profile_membership_days,transcript_time,offer_completed,offer_received,offer_viewed,offer_transaction,transcript_amount,transcript_reward,meta_reward,meta_required_spending,meta_max_hours,successful_offer,transaction_amount_rate,user_category,0,1,2,3,4,5,6,7,8,9,10
1,55.0,61000.0,1281,254.0,1,3,3,11,148.87,10.0,30.0,30.0,36.0,1,1.27208704450361,0,1,0,0,0,1,0,0,0,1,0,0
2,39.0,74000.0,1636,416.0,2,3,2,11,42.48,8.0,26.0,46.0,65.33333333333333,2,0.3629895724492064,1,1,0,1,0,0,0,1,1,0,0,0
2,79.0,57000.0,1865,433.30434782608694,3,5,3,12,188.97,10.0,35.0,71.0,82.43478260869566,3,1.614739630549118,2,1,1,1,1,0,0,1,0,0,0,1
2,84.0,96000.0,1531,466.85714285714283,3,4,4,10,262.09,12.0,36.0,60.0,74.28571428571429,3,2.2395465405652657,2,1,0,0,1,0,0,1,1,0,0,1
2,59.0,97000.0,1830,444.9230769230769,3,3,1,6,182.29000000000002,12.0,29.0,45.0,90.46153846153847,1,1.557659349382435,0,1,0,0,0,0,0,1,1,0,0,0
1,67.0,46000.0,1218,386.7692307692308,0,4,4,5,17.64,0.0,36.0,44.0,81.23076923076923,0,0.15073295805094164,1,1,0,1,1,0,1,0,0,1,0,0
1,45.0,84000.0,1776,368.2105263157895,3,4,4,8,164.47,12.0,36.0,60.0,101.05263157894737,3,1.4053882999228102,2,1,1,0,0,0,0,1,0,0,0,1
1,51.0,114000.0,1938,395.25,2,6,2,6,127.31,15.0,45.0,90.0,100.5,2,1.087857873552459,0,1,0,0,0,0,1,0,0,0,1,1
1,74.0,69000.0,1822,280.15384615384613,2,5,3,16,66.08,10.0,34.0,50.0,48.0,2,0.5646504460320988,1,1,0,0,1,0,0,0,1,0,0,1
2,40.0,63000.0,1174,428.8888888888889,2,4,3,18,318.21,7.0,21.0,45.0,40.888888888888886,2,2.7190892619835676,0,1,0,0,1,0,0,0,1,1,0,1
1,41.0,83000.0,1294,304.2,0,5,5,0,0.0,0.0,28.0,120.0,196.8,0,0.0,1,0,1,0,0,0,0,0,1,0,1,1
1,79.0,71000.0,1492,326.64,3,5,5,12,207.63,9.0,27.0,75.0,76.8,3,1.7741884399159304,2,1,1,0,1,0,0,0,1,1,0,1
2,21.0,74000.0,1596,389.0,6,6,6,12,244.02,39.0,117.0,165.0,96.0,6,2.085139253038026,2,1,1,0,1,1,0,0,0,0,0,0
2,30.0,41000.0,1585,479.14285714285717,0,3,2,9,26.21,0.0,10.0,10.0,41.142857142857146,0,0.22396319900879708,1,1,0,0,0,0,0,1,0,1,0,1
1,82.0,89000.0,1274,395.14285714285717,3,5,4,2,53.74,7.0,41.0,101.0,145.71428571428572,3,0.4592057350146034,1,1,1,1,0,1,0,0,1,1,0,0
1,82.0,78000.0,1966,351.8181818181818,1,3,2,5,112.24,2.0,6.0,30.0,87.27272727272727,1,0.9590854428366037,1,1,1,0,0,0,0,0,0,1,0,1
2,62.0,108000.0,1567,219.75,1,2,2,3,90.43,3.0,19.0,31.0,93.0,1,0.7727200338178375,1,1,0,1,1,0,0,0,0,0,0,0
1,66.0,108000.0,1002,363.6,3,5,4,3,89.97999999999999,12.0,34.0,50.0,102.4,3,0.7688748052961296,1,1,0,0,1,0,0,1,1,1,0,1
1,32.0,59000.0,1232,365.6,0,5,3,7,20.65,0.0,19.0,65.0,91.2,0,0.17645326438503087,1,1,1,0,0,0,0,1,0,1,1,1
1,52.0,56000.0,1919,468.64285714285717,3,4,4,17,245.21999999999994,22.0,66.0,90.0,63.42857142857143,3,2.0953931957625795,2,1,1,0,0,1,1,0,0,0,0,1
2,70.0,31000.0,2625,280.90909090909093,2,4,3,13,39.449999999999996,4.0,32.0,80.0,85.0909090909091,2,0.33709836706970786,1,1,1,0,0,0,1,0,0,0,0,1
1,41.0,68000.0,1297,363.8181818181818,2,4,3,2,22.13,7.0,19.0,35.0,98.18181818181819,2,0.18909979374531397,1,1,0,0,1,0,0,0,1,0,0,1
1,60.0,74000.0,1349,398.0,4,5,4,8,139.53,32.0,86.0,110.0,105.14285714285714,4,1.1922771902974993,2,1,1,0,0,0,1,0,0,1,0,0
1,23.0,48000.0,1001,375.2,2,5,3,5,22.57,6.0,35.0,82.0,110.4,2,0.19285957274431706,1,1,0,1,1,0,0,0,1,0,1,0
2,57.0,76000.0,1285,328.2,0,6,3,1,11.37,0.0,41.0,49.0,124.8,0,0.09715610731514775,1,1,0,1,1,0,1,1,0,0,0,1
2,77.0,88000.0,1764,375.75,4,5,1,6,109.09,17.0,36.0,90.0,109.5,1,0.9321688431846499,1,1,0,0,0,0,0,1,1,0,1,1
1,71.0,59000.0,1133,412.5,0,4,1,3,5.45,0.0,14.0,45.0,123.0,0,0.046569989874015415,1,1,1,0,0,0,0,1,0,0,1,1
1,67.0,73000.0,2728,205.0909090909091,2,3,2,4,71.82000000000001,12.0,36.0,60.0,85.0909090909091,2,0.6136984720645482,1,1,0,0,0,1,0,0,1,1,0,0
1,81.0,115000.0,1296,438.0,3,4,4,8,201.29,20.0,60.0,60.0,72.0,3,1.7200134425212041,2,1,0,0,1,0,1,0,0,1,0,0
2,37.0,89000.0,1964,366.5217391304348,3,4,4,12,261.95,17.0,51.0,75.0,83.47826086956522,3,2.2383502472474013,2,1,1,0,0,0,1,1,0,0,0,1
1,35.0,48000.0,1208,385.04347826086956,3,6,6,8,98.99,11.0,53.0,77.0,86.6086956521739,3,0.8458648252529882,1,1,0,1,1,0,1,0,0,1,0,0
1,44.0,83000.0,1605,396.0,1,2,2,5,97.63,2.0,6.0,30.0,86.4,1,0.8342436901651605,1,1,1,0,0,0,0,0,0,1,0,0
1,40.0,56000.0,1306,450.5,0,3,2,7,19.03,0.0,40.0,40.0,46.0,0,0.16261044170688319,1,1,0,0,0,1,0,0,0,1,0,0
1,71.0,78000.0,1116,363.6,2,6,6,1,24.85,4.0,46.0,140.0,177.6,2,0.21234206392096938,1,1,1,0,0,0,1,0,1,1,1,0
1,62.0,43000.0,1068,420.9230769230769,1,4,2,6,14.81,5.0,52.0,60.0,83.07692307692308,1,0.12655074312553546,1,1,0,0,0,1,1,1,1,0,0,0
1,30.0,66000.0,1110,293.0,0,5,4,3,3.47,0.0,6.0,14.0,70.0,0,0.02965098437850156,1,1,0,1,0,0,0,0,0,1,0,0
1,50.0,65000.0,2648,461.6666666666667,1,2,2,13,41.37,3.0,9.0,21.0,38.666666666666664,1,0.35350467542899405,1,1,0,1,0,0,0,0,0,0,0,1
2,60.0,77000.0,1219,409.5,2,4,3,7,135.91,8.0,29.0,101.0,103.5,2,1.1613444630784284,0,1,0,1,0,0,0,0,0,0,1,1
1,66.0,36000.0,1341,353.4782608695652,3,6,4,10,91.87,12.0,36.0,60.0,83.47826086956522,3,0.7850247650873021,1,1,1,0,1,0,0,1,0,1,0,1
2,61.0,61000.0,1290,413.61290322580646,4,5,5,17,251.76999999999995,27.0,91.0,115.0,63.483870967741936,4,2.1513626331341027,2,1,0,0,1,1,1,0,1,0,0,0
1,55.0,58000.0,2116,437.45454545454544,2,5,4,11,38.459999999999994,7.0,36.0,75.0,78.54545454545455,2,0.32863886432195094,1,1,0,0,0,0,0,1,1,1,1,0
1,57.0,60000.0,1283,321.6923076923077,2,4,4,3,51.81999999999999,15.0,85.0,85.0,99.6923076923077,2,0.4427994266553172,1,1,0,0,1,1,1,0,0,0,0,0
1,61.0,62000.0,1148,394.90909090909093,0,4,3,4,18.84,0.0,37.0,68.0,113.45454545454545,0,0.1609869007754955,1,1,0,1,0,0,1,0,0,0,1,0
1,82.0,32000.0,987,377.0769230769231,0,5,1,7,11.27,0.0,32.0,70.0,83.07692307692308,0,0.0963016120881016,1,1,0,0,0,0,1,0,1,0,1,1
2,36.0,62000.0,1087,255.0,2,3,3,6,26.14,8.0,44.0,56.0,78.85714285714286,2,0.22336505234986478,1,1,0,1,1,1,0,0,0,0,0,0
1,58.0,79000.0,1439,390.46153846153845,2,4,2,5,117.63999999999999,15.0,40.0,40.0,75.6923076923077,2,1.0052281850970959,0,1,0,0,0,1,0,1,0,0,0,1
2,69.0,94000.0,1808,443.57142857142856,2,4,2,6,155.35,12.0,26.0,50.0,77.14285714285714,2,1.3274583352162008,0,1,0,0,0,0,1,0,1,1,0,1
2,52.0,51000.0,1201,366.0,0,3,1,2,2.12,0.0,17.0,40.0,108.0,0,0.018115298813378474,1,1,0,0,1,0,0,0,1,0,1,0
2,80.0,85000.0,1831,386.45454545454544,5,5,5,7,161.33,24.0,72.0,165.0,137.45454545454547,5,1.3785571497935611,2,1,1,0,0,1,0,1,0,0,1,0
1,81.0,63000.0,1149,426.0,0,4,2,4,13.88,0.0,25.0,25.0,81.6,0,0.11860393751400625,1,1,0,0,1,0,0,1,0,1,0,0
1,56.0,52000.0,1632,331.7142857142857,1,6,2,12,39.230000000000004,2.0,36.0,75.0,74.28571428571429,1,0.3352184775702064,1,1,1,0,0,1,0,1,0,0,1,1
1,46.0,31000.0,1825,338.0625,2,6,4,20,147.05,20.0,70.0,70.0,44.25,2,1.2565352313713702,0,1,0,0,0,1,1,0,0,1,0,1
2,55.0,89000.0,1449,459.0,2,4,0,4,87.1,15.0,30.0,30.0,84.0,0,0.7442653427572005,1,1,0,0,0,0,1,1,0,1,0,1
1,89.0,36000.0,2069,406.8,4,5,4,22,48.239999999999995,9.0,45.0,121.0,74.74285714285715,4,0.41220849752706484,3,1,1,1,0,0,1,0,1,0,0,0
1,81.0,79000.0,1180,494.25,2,3,2,9,173.64999999999998,4.0,12.0,60.0,67.5,2,1.4838309617656469,0,1,0,0,0,0,0,0,1,1,0,0
1,53.0,64000.0,1746,420.0,1,4,3,12,48.83000000000001,2.0,36.0,60.0,52.8,1,0.4172500193666373,1,1,0,0,0,1,1,0,1,1,0,0
1,49.0,77000.0,2600,345.1034482758621,5,5,5,14,287.44,23.0,69.0,117.0,76.96551724137932,5,2.456161080621466,2,1,0,1,1,1,0,0,1,0,0,0
2,32.0,69000.0,1123,406.07142857142856,5,5,5,13,209.06,38.0,114.0,126.0,74.57142857142857,5,1.7864077216626904,2,1,0,1,1,1,1,0,0,0,0,0
2,80.0,47000.0,1152,252.75,1,5,3,7,26.19,2.0,42.0,90.0,108.0,1,0.22379229996338784,1,1,1,0,0,0,1,0,1,0,0,0
1,50.0,90000.0,1909,420.3,4,4,4,8,194.09,25.0,75.0,120.0,97.2,4,1.6584897861738812,2,1,0,0,1,0,1,0,0,0,1,0
1,65.0,71000.0,1237,380.53846153846155,3,5,4,14,303.21999999999997,13.0,34.0,76.0,64.61538461538461,3,2.591000427449349,2,1,0,1,1,0,0,0,0,1,1,1
1,22.0,64000.0,1027,364.90909090909093,0,5,2,4,20.52,0.0,39.0,85.0,124.36363636363636,0,0.17534242058987087,1,1,1,0,0,1,0,1,0,0,1,0
1,33.0,47000.0,1157,414.46153846153845,0,4,2,7,12.739999999999998,0.0,37.0,60.0,75.6923076923077,0,0.10886269192568006,1,1,0,0,1,0,1,0,1,0,1,0
1,42.0,53000.0,989,395.53846153846155,1,5,3,4,57.809999999999995,10.0,44.0,60.0,116.3076923076923,1,0.49398369075538184,1,1,1,0,0,0,1,1,0,0,0,1
2,58.0,47000.0,992,394.6666666666667,1,5,3,9,37.040000000000006,5.0,44.0,75.0,92.0,1,0.31650503209789566,1,1,1,0,0,0,1,1,0,0,1,1
1,65.0,88000.0,1208,431.45454545454544,5,5,5,7,144.32,28.0,84.0,96.0,88.36363636363636,5,1.23320751167301,2,1,0,1,1,1,0,0,0,0,0,0
1,32.0,39000.0,1291,322.2,0,3,3,4,99.62,0.0,20.0,20.0,52.8,0,0.8512481451833791,1,1,0,0,0,1,0,0,0,1,0,0
1,75.0,81000.0,2011,465.2307692307692,2,4,4,3,64.2,4.0,12.0,60.0,103.38461538461539,2,0.5485859357636311,1,1,0,0,0,0,0,0,1,1,0,1
2,63.0,112000.0,1252,460.15384615384613,3,4,3,3,84.37,17.0,66.0,90.0,134.76923076923077,3,0.7209376230588406,1,1,1,0,0,1,1,1,0,0,0,0
1,47.0,44000.0,1179,336.6666666666667,2,6,3,7,27.730000000000004,7.0,31.0,95.0,118.66666666666667,2,0.23695152645989864,1,1,1,0,0,0,0,1,1,0,0,0
1,29.0,64000.0,2672,367.68,2,4,2,17,72.78000000000002,7.0,26.0,65.0,62.4,2,0.6219016262441913,1,1,1,0,0,0,0,1,0,0,1,1
2,57.0,88000.0,1392,416.11764705882354,3,4,4,6,139.41,15.0,45.0,135.0,114.3529411764706,3,1.191251796025044,2,1,0,0,1,0,0,0,0,1,1,0
1,77.0,66000.0,2371,432.15,5,6,3,26,87.13,17.0,49.0,191.0,75.0,3,0.7445216913253143,1,1,1,1,0,0,0,0,1,0,1,0
1,41.0,56000.0,1253,327.2,2,5,5,3,41.13,13.0,69.0,171.0,153.6,2,0.35145388688408336,1,1,0,1,0,1,0,0,0,0,1,0
2,60.0,30000.0,1310,376.8,0,4,2,4,12.23,0.0,9.0,25.0,88.8,0,0.10450476626774469,1,1,1,0,0,0,0,1,0,1,0,1
1,47.0,38000.0,1999,429.6,3,5,3,14,150.92000000000002,9.0,34.0,93.0,76.8,3,1.2896041966580565,2,1,0,1,0,0,0,0,1,0,1,0
2,39.0,94000.0,1282,343.6363636363636,1,4,4,2,56.95,5.0,49.0,65.0,137.45454545454547,1,0.48663503180278495,1,1,0,0,0,0,1,1,1,0,0,0
1,73.0,77000.0,1281,400.5,0,4,4,0,0.0,0.0,32.0,80.0,204.0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0
2,70.0,72000.0,1226,315.8333333333333,6,6,5,19,355.48999999999995,42.0,121.0,175.0,85.33333333333333,5,3.037645082626374,2,1,1,0,1,0,1,0,0,0,1,0
1,52.0,119000.0,1993,338.57142857142856,3,3,2,6,138.29,7.0,19.0,71.0,96.0,2,1.1816814494821268,0,1,0,1,0,0,0,0,1,0,0,0
1,65.0,52000.0,1082,384.6666666666667,0,5,4,0,0.0,0.0,35.0,104.0,192.0,0,0.0,1,0,0,1,0,0,0,1,1,0,1,0
1,63.0,36000.0,1349,374.8235294117647,1,6,4,6,12.159999999999998,3.0,47.0,75.0,104.47058823529412,1,0.10390661960881237,1,1,0,1,0,0,1,1,1,0,0,1
2,18.0,62000.0,1987,372.0,3,4,1,8,139.04,11.0,25.0,45.0,79.5,1,1.188090163684973,0,1,0,1,0,0,0,1,0,0,0,1
2,41.0,53000.0,1168,356.14285714285717,2,6,4,2,31.9,13.0,79.0,121.0,137.14285714285714,2,0.2725839774277232,1,1,0,1,1,1,1,0,0,0,1,0
2,73.0,74000.0,1958,543.2727272727273,2,3,1,5,90.16999999999999,15.0,40.0,70.0,85.0909090909091,1,0.7704983462275173,1,1,0,0,0,1,0,0,0,0,1,1
1,50.0,30000.0,1541,473.25,1,5,3,7,51.75,10.0,37.0,60.0,75.0,1,0.4422012799963849,1,1,0,0,0,0,1,0,1,1,1,0
1,66.0,72000.0,2255,454.3333333333333,2,6,1,9,34.910000000000004,4.0,28.0,87.0,88.0,1,0.29830428376181256,1,1,0,1,0,0,0,1,1,0,1,0
1,42.0,30000.0,998,442.2352941176471,1,6,4,6,23.219999999999995,2.0,46.0,109.0,134.11764705882354,1,0.19841379172011703,1,1,1,1,0,0,1,1,0,0,1,0
2,101.0,59000.0,1491,501.52941176470586,1,3,3,10,171.55,2.0,6.0,30.0,62.11764705882353,1,1.465886561997678,0,1,1,0,0,0,0,0,0,1,0,1
1,58.0,51000.0,1033,350.3333333333333,0,6,3,9,9.180000000000001,0.0,32.0,79.0,80.0,0,0.07844266184283699,1,1,0,1,1,0,0,0,1,0,1,0
1,71.0,45000.0,1136,360.0,0,5,2,0,0.0,0.0,20.0,50.0,144.0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1
0,47.0,51000.0,1081,369.75,1,3,3,1,15.23,10.0,34.0,50.0,111.0,1,0.13013962307912932,1,1,0,0,0,1,0,0,1,0,0,1
2,71.0,36000.0,1884,354.9375,6,6,3,17,150.91,32.0,81.0,210.0,96.75,3,1.2895187471353515,2,1,1,0,0,1,0,1,0,0,1,0
1,58.0,60000.0,1209,403.3333333333333,4,5,4,14,237.84000000000003,19.0,62.0,125.0,80.88888888888889,4,2.0323314480065737,2,1,1,0,1,1,0,0,1,0,1,0
1,46.0,100000.0,1254,352.15384615384613,2,5,4,2,60.28,7.0,36.0,120.0,162.46153846153845,2,0.5150897228634219,1,1,1,0,1,0,0,0,0,0,1,1
1,21.0,70000.0,2683,385.741935483871,2,6,4,19,167.88,4.0,57.0,105.0,59.61290322580645,2,1.434526587165084,0,1,0,0,0,1,1,1,1,0,0,1
1,59.0,45000.0,1256,404.4,0,3,1,6,16.58,0.0,9.0,40.0,67.2,0,0.1416753086442524,1,1,0,0,0,0,0,0,1,0,1,1
2,74.0,77000.0,1801,310.61538461538464,2,4,1,6,159.88,10.0,27.0,35.0,73.84615384615384,1,1.3661669690013916,0,1,0,0,1,0,0,1,1,0,0,1
1,62.0,54000.0,1345,415.7142857142857,1,2,2,2,32.82,2.0,12.0,44.0,150.85714285714286,1,0.2804453335165479,1,1,1,1,0,0,0,0,0,0,0,0
1,67.0,99000.0,1345,400.90909090909093,2,5,1,3,89.28,7.0,24.0,40.0,106.9090909090909,1,0.7628933387068066,1,1,0,0,0,0,0,1,1,1,0,1
2,36.0,58000.0,1898,359.05263157894734,3,5,2,9,132.19000000000003,15.0,30.0,90.0,83.36842105263158,2,1.1295572406323118,0,1,0,0,0,0,0,1,0,1,1,0
1,32.0,57000.0,2246,306.3333333333333,0,5,3,10,28.66,0.0,40.0,55.0,68.0,0,0.24489833207142786,1,1,0,0,1,0,1,1,0,0,1,1
1,72.0,53000.0,1034,356.3333333333333,4,5,5,4,57.68,18.0,54.0,102.0,112.0,4,0.4928728469602219,3,1,0,1,0,1,0,0,1,1,0,0
2,59.0,49000.0,1768,406.5,1,2,1,8,108.09,10.0,30.0,30.0,50.0,1,0.9236238909141884,1,1,0,0,0,0,1,0,0,0,0,1
2,88.0,33000.0,1798,270.4,1,3,3,8,43.93000000000001,5.0,35.0,35.0,52.8,1,0.3753797532413757,1,1,0,0,1,1,0,0,0,0,0,1
2,74.0,57000.0,1617,283.92857142857144,6,6,2,14,208.86000000000004,25.0,58.0,116.0,89.14285714285714,2,1.7846987312085985,0,1,0,1,0,0,0,1,1,0,1,0
1,32.0,46000.0,1636,420.96774193548384,4,5,3,19,253.54,15.0,35.0,131.0,69.6774193548387,3,2.16648719865282,2,1,0,1,0,0,0,0,1,0,1,1
1,54.0,65000.0,1215,325.84615384615387,4,5,4,13,180.59,17.0,46.0,145.0,86.76923076923077,4,1.5431329305226502,2,1,0,0,1,0,0,0,1,0,1,1
1,57.0,93000.0,2645,396.57142857142856,3,6,6,6,139.91,12.0,56.0,80.0,100.57142857142857,3,1.1955242721602746,2,1,1,0,1,1,0,1,0,1,0,0
2,59.0,54000.0,1405,286.94117647058823,3,3,3,8,135.5,18.0,54.0,111.0,93.17647058823529,3,1.1578410326475392,2,1,0,1,0,1,0,0,0,0,1,0
0,67.0,58000.0,1396,325.5483870967742,4,6,5,16,216.48999999999998,23.0,73.0,101.0,69.6774193548387,4,1.8498967170322196,2,1,0,1,1,1,0,1,1,0,0,1
1,93.0,35000.0,1312,363.9310344827586,6,6,6,11,93.56,21.0,63.0,180.0,116.6896551724138,6,0.7994657344243821,3,1,1,0,1,0,0,0,1,0,1,0
2,86.0,74000.0,2017,419.25,2,5,0,1,21.02,7.0,24.0,85.0,183.0,0,0.17961489672510167,1,1,1,0,0,0,0,1,0,0,1,1
1,65.0,42000.0,1125,362.4,0,6,3,6,15.46,0.0,16.0,54.0,80.0,0,0.1321049621013355,1,1,0,1,0,0,0,0,0,1,1,1
2,57.0,73000.0,1686,368.6666666666667,3,5,4,6,732.0799999999999,30.0,101.0,124.0,100.0,3,6.255588658159486,2,1,0,1,0,1,1,0,0,0,1,0
1,75.0,84000.0,2462,324.27272727272725,2,3,3,14,283.03,7.0,21.0,90.0,72.0,2,2.4184778411087304,0,1,1,0,0,0,0,0,0,1,1,0
1,37.0,46000.0,1122,341.4,0,4,3,3,6.0,0.0,52.0,60.0,88.8,0,0.05126971362276927,1,1,0,0,1,1,0,0,1,0,0,0
1,52.0,64000.0,1087,394.3636363636364,1,5,0,5,17.169999999999998,2.0,15.0,70.0,98.18181818181819,0,0.1467168304838247,1,1,0,0,0,0,0,0,1,0,1,0
2,67.0,116000.0,1036,454.0,1,2,0,6,180.85999999999999,2.0,9.0,40.0,64.0,0,1.5454400676356748,0,1,0,0,0,0,0,0,1,0,1,0
2,46.0,78000.0,1288,267.1578947368421,3,5,5,6,86.64000000000001,7.0,31.0,91.0,107.36842105263158,3,0.7403346647127883,1,1,0,1,0,0,0,1,1,0,0,1
2,20.0,46000.0,1275,291.6666666666667,3,5,4,6,58.52,17.0,71.0,95.0,90.66666666666667,3,0.5000506068674095,1,1,0,0,1,1,1,0,1,0,0,0
1,72.0,91000.0,1251,419.57142857142856,1,4,4,5,129.44,5.0,25.0,100.0,113.14285714285714,1,1.1060586218885422,0,1,0,0,0,0,0,0,0,0,1,1
1,28.0,62000.0,2140,338.0,1,5,2,10,23.400000000000006,2.0,8.0,40.0,66.66666666666667,1,0.1999518831288002,1,1,1,0,0,0,0,0,1,1,0,1
1,60.0,45000.0,1080,360.0,0,4,3,4,10.67,0.0,30.0,30.0,78.54545454545455,0,0.09117464072582468,1,1,0,0,1,0,1,0,0,0,0,1
1,51.0,67000.0,1509,358.90909090909093,3,4,4,22,189.28,18.0,74.0,86.0,48.72727272727273,3,1.6173885657529612,2,1,0,1,1,1,1,0,0,0,0,0
1,27.0,33000.0,2550,301.7142857142857,2,5,4,17,51.82,6.0,28.0,52.0,53.142857142857146,2,0.44279942665531724,1,1,0,1,1,0,0,0,0,1,0,1
1,22.0,31000.0,1868,382.25,4,6,4,10,77.56,35.0,120.0,135.0,85.0,4,0.6627464980969974,3,1,0,0,1,1,1,0,0,0,1,0
1,50.0,37000.0,1037,398.0,0,5,2,5,7.87,0.0,39.0,85.0,114.0,0,0.06724877436853235,1,1,1,0,0,1,0,1,0,0,1,0
2,45.0,40000.0,1324,352.7368421052632,2,6,4,7,82.80000000000001,5.0,24.0,91.0,102.3157894736842,2,0.7075220479942159,1,1,1,1,0,0,0,0,1,1,1,0
2,54.0,108000.0,1502,398.625,2,3,2,9,264.49,7.0,16.0,70.0,84.0,2,2.260054426014374,0,1,1,0,0,0,0,0,0,1,1,0
1,76.0,69000.0,1738,334.8,6,6,4,19,322.75,18.0,44.0,170.0,99.42857142857143,4,2.7578833452914635,2,1,1,0,0,0,0,1,1,0,1,0
1,62.0,63000.0,1439,360.0,2,4,4,19,75.03999999999999,7.0,41.0,65.0,46.3448275862069,2,0.6412132183754342,1,1,0,0,1,0,1,0,1,1,0,0
2,69.0,67000.0,1176,443.3333333333333,5,5,5,12,187.97000000000003,27.0,81.0,150.0,104.0,5,1.6061946782786567,2,1,1,0,1,0,1,1,0,0,1,0
1,61.0,65000.0,1023,331.57894736842104,0,6,4,9,28.67,0.0,42.0,90.0,90.94736842105263,0,0.24498378159413248,1,1,1,0,1,0,1,0,1,0,0,0
2,32.0,61000.0,1939,402.75,3,4,4,13,195.77,14.0,62.0,110.0,91.0,3,1.6728453059882566,2,1,1,0,0,1,1,0,0,0,0,0
2,25.0,63000.0,1293,247.2,2,4,3,11,166.72,5.0,15.0,51.0,62.4,2,1.4246144425313487,0,1,0,1,0,0,0,0,1,1,0,1
2,78.0,36000.0,2784,359.28,0,6,5,14,31.47,0.0,82.0,90.0,62.4,0,0.2689096479514248,1,1,0,0,1,1,1,0,1,0,0,0
2,48.0,34000.0,1345,396.85714285714283,0,6,4,4,8.129999999999999,0.0,50.0,50.0,89.14285714285714,0,0.06947046195885234,1,1,0,0,1,0,1,0,0,1,0,1
1,66.0,65000.0,1129,359.5,1,4,2,5,17.12,2.0,32.0,64.0,90.0,1,0.14628958287030164,1,1,0,1,0,1,0,0,1,0,0,0
2,64.0,61000.0,1797,362.11764705882354,1,2,2,12,184.96,2.0,6.0,30.0,50.8235294117647,1,1.5804743719445673,0,1,1,0,0,0,0,0,0,1,0,0
1,55.0,64000.0,1594,381.52941176470586,3,3,3,8,133.25,7.0,21.0,81.0,101.6470588235294,3,1.1386148900390007,2,1,1,1,0,0,0,0,1,0,0,0
1,49.0,106000.0,1232,329.45454545454544,2,4,2,3,64.79,15.0,47.0,55.0,89.45454545454545,2,0.5536274576032035,1,1,0,0,1,1,0,0,1,0,0,1
2,84.0,73000.0,1684,354.3529411764706,3,5,4,5,102.03999999999999,10.0,28.0,56.0,90.3529411764706,3,0.8719269296778959,1,1,0,1,1,0,0,0,1,1,0,1
2,39.0,38000.0,1596,358.3333333333333,4,5,4,23,213.22999999999996,12.0,36.0,141.0,70.66666666666667,4,1.8220401726305147,2,1,1,1,0,0,0,0,1,0,1,1
2,63.0,70000.0,1006,413.5,2,5,2,3,56.83,10.0,65.0,65.0,118.0,2,0.48560963753032954,1,1,0,0,1,0,1,1,0,0,0,0
1,64.0,59000.0,2568,398.16,2,4,3,16,51.1,4.0,27.0,90.0,68.16,2,0.4366470610205849,1,1,1,0,1,0,0,0,1,0,1,0
1,56.0,38000.0,2027,366.27272727272725,0,5,3,14,36.34,0.0,30.0,45.0,46.90909090909091,0,0.3105235655085725,1,1,0,0,0,0,1,1,0,1,1,0
2,57.0,31000.0,1155,345.85714285714283,0,3,3,8,231.46,0.0,10.0,40.0,54.857142857142854,0,1.9778146525210292,0,1,0,0,0,0,0,0,0,1,1,0
1,37.0,57000.0,1172,370.75,2,5,3,14,51.47,7.0,45.0,85.0,73.0,2,0.43980869336065564,1,1,1,0,1,0,1,0,1,0,0,0
1,75.0,86000.0,1933,359.5,2,4,2,4,95.74,15.0,40.0,40.0,78.0,2,0.8180937303739882,1,1,0,0,0,1,0,1,0,1,0,1
1,51.0,97000.0,1483,409.38461538461536,2,3,2,6,129.85,20.0,62.0,70.0,68.3076923076923,2,1.1095620523194314,0,1,0,0,0,1,0,0,1,0,0,0
2,49.0,78000.0,1311,490.5,3,4,2,3,62.5,12.0,36.0,75.0,150.0,2,0.5340595169038466,1,1,1,0,0,0,0,1,0,0,1,0
2,54.0,74000.0,1651,346.5882352941176,2,4,4,7,120.44,10.0,30.0,30.0,79.05882352941177,2,1.0291540514543884,0,1,0,0,0,0,0,1,0,1,0,1
2,65.0,120000.0,1257,392.8,3,5,4,3,90.22999999999999,20.0,75.0,105.0,121.6,3,0.771011043363745,1,1,0,0,1,0,1,0,0,1,1,0
2,42.0,84000.0,1045,394.4,2,4,4,5,107.22999999999999,4.0,12.0,60.0,92.8,2,0.9162752319615913,1,1,0,0,0,0,0,0,1,0,0,1
2,70.0,91000.0,1007,371.3333333333333,1,3,3,2,57.58,5.0,39.0,100.0,160.0,1,0.4920183517331757,1,1,1,0,0,1,0,0,0,0,1,0
2,78.0,110000.0,1753,298.7368421052632,3,5,4,7,177.87,22.0,86.0,110.0,108.63157894736842,3,1.5198906603469948,2,1,1,0,0,1,1,0,0,0,0,1
2,58.0,55000.0,1028,345.6666666666667,3,5,3,7,38.370000000000005,14.0,62.0,110.0,114.66666666666667,3,0.3278698186176095,1,1,1,0,0,0,1,0,1,0,0,0
1,72.0,40000.0,1271,450.7826086956522,2,5,4,12,33.56999999999999,8.0,29.0,41.0,61.56521739130435,2,0.286854047719394,1,1,0,1,1,0,0,1,0,1,0,1
1,51.0,34000.0,1036,354.46153846153845,0,5,2,6,12.4,0.0,21.0,29.0,72.0,0,0.10595740815372315,1,1,0,1,1,0,0,1,0,0,0,1
